Epoch,bhp_data,bhp_sim
1660,0.012884139,0.006277614
1661,0.012766849,0.006231066
1662,0.012813992,0.006253856
1663,0.012800146,0.006249136
1664,0.012801097,0.006250719
1665,0.012802473,0.006242767
1666,0.012835336,0.006276313
1667,0.012706471,0.006232834
1668,0.012805164,0.006241746
1669,0.012582059,0.006238471
1670,0.01275213,0.006227305
1671,0.012726908,0.006235994
1672,0.012588102,0.006234541
1673,0.01255512,0.006236703
1674,0.01259283,0.006232375
1675,0.012767533,0.006207223
1676,0.012301942,0.006213481
1677,0.012645653,0.006208951
1678,0.012752856,0.006241014
1679,0.012520748,0.006248607
1680,0.01260488,0.006226928
1681,0.012719878,0.006244482
1682,0.012699171,0.006226865
1683,0.012514065,0.006250675
1684,0.012617077,0.006224474
1685,0.012701712,0.006235085
1686,0.012439881,0.006236733
1687,0.012616556,0.006234786
1688,0.012631176,0.006226958
1689,0.012433496,0.006180602
1690,0.012732226,0.006204645
1691,0.012529498,0.006217176
1692,0.012613857,0.006169897
1693,0.012622222,0.006233806
1694,0.012480253,0.006179503
1695,0.012437857,0.006221753
1696,0.012575038,0.006218775
1697,0.012539824,0.006200051
1698,0.012591763,0.006175853
1699,0.012308796,0.006206403
1700,0.012634766,0.006207158
1701,0.012323522,0.006233081
1702,0.012388551,0.006224766
1703,0.012506835,0.006178095
1704,0.012510514,0.006192468
1705,0.012618512,0.006194373
1706,0.012451322,0.006207856
1707,0.012527575,0.0062135
1708,0.012572472,0.006198408
1709,0.012581006,0.006212845
1710,0.012588831,0.006182291
1711,0.012579061,0.006198794
1712,0.012503565,0.00616255
1713,0.012357092,0.006203485
1714,0.012467526,0.006199335
1715,0.012635086,0.006230709
1716,0.01240414,0.006183577
1717,0.012393101,0.00621708
1718,0.012436419,0.006201091
1719,0.012274567,0.006198624
1720,0.012452404,0.006181052
1721,0.012497971,0.006183696
1722,0.012250887,0.006193944
1723,0.012224888,0.006170345
1724,0.012385605,0.006155851
1725,0.012441614,0.006182129
1726,0.012368516,0.006214973
1727,0.012208396,0.006201556
1728,0.012349439,0.006203666
1729,0.012320429,0.006140905
1730,0.012424425,0.006163331
1731,0.012286443,0.00616706
1732,0.012374859,0.006161216
1733,0.012394185,0.006178424
1734,0.012264086,0.006187492
1735,0.01228416,0.006145125
1736,0.012276528,0.006178124
1737,0.012277523,0.00618529
1738,0.012288481,0.006164103
1739,0.012493246,0.006219626
1740,0.012040182,0.006141978
1741,0.012321378,0.006146066
1742,0.012349437,0.006200813
1743,0.012193368,0.006142779
1744,0.012358794,0.006168487
1745,0.012324528,0.006158325
1746,0.01230347,0.006144118
1747,0.012407878,0.006165924
1748,0.012361293,0.006150253
1749,0.012285546,0.006146061
1750,0.012265721,0.006188721
1751,0.012366821,0.006141092
1752,0.012332581,0.006146022
1753,0.012272574,0.006143896
1754,0.01229078,0.006153933
1755,0.012444971,0.006192088
1756,0.012379834,0.006129838
1757,0.012331089,0.006138811
1758,0.012267046,0.006152622
1759,0.012206324,0.006140663
1760,0.012371854,0.006184936
1761,0.012258469,0.006117189
1762,0.01235075,0.006144093
1763,0.012214759,0.00614094
1764,0.012278859,0.006156101
1765,0.012368741,0.006149004
1766,0.012259586,0.006128153
1767,0.01240053,0.006158255
1768,0.012368005,0.006125535
1769,0.012161602,0.006141676
1770,0.01224687,0.006148611
1771,0.012505852,0.006140323
1772,0.012386694,0.006146205
1773,0.012369893,0.006113566
1774,0.012204737,0.006111563
1775,0.012403656,0.006130827
1776,0.012460792,0.006107188
1777,0.012237966,0.006153554
1778,0.012417994,0.006123285
1779,0.012342699,0.006129636
1780,0.012193726,0.006106875
1781,0.012366601,0.006155103
1782,0.012337098,0.006112375
1783,0.012291452,0.006117245
1784,0.012434352,0.006095297
1785,0.012293569,0.006124723
1786,0.012445913,0.006116211
1787,0.012358296,0.006151788
1788,0.01233632,0.006100492
1789,0.012300892,0.006097605
1790,0.012319157,0.006126592
1791,0.012203139,0.006105094
1792,0.012360705,0.006093678
1793,0.012437233,0.006120567
1794,0.012361085,0.006114246
1795,0.012285807,0.006101606
1796,0.012092307,0.006104859
1797,0.012358476,0.006109543
1798,0.012414973,0.006125928
1799,0.012231736,0.006114881
1800,0.012367635,0.006100775
1801,0.01240588,0.006102305
1802,0.012348978,0.006090284
1803,0.012462341,0.006118336
1804,0.012344555,0.006101188
1805,0.012371465,0.00609939
1806,0.012241571,0.006064367
1807,0.012227865,0.00610159
1808,0.012249994,0.006077842
1809,0.012383011,0.006102777
1810,0.012200386,0.006122205
1811,0.012221151,0.0060868
1812,0.012281728,0.006100211
1813,0.012287817,0.00611898
1814,0.012350426,0.006092941
1815,0.012247126,0.006099423
1816,0.012248871,0.006076467
1817,0.01243256,0.006129006
1818,0.012281778,0.00607206
1819,0.012354228,0.006097016
1820,0.012322799,0.006071632
1821,0.012092348,0.006089719
1822,0.012270332,0.006069853
1823,0.012210862,0.006075858
1824,0.01222752,0.006083556
1825,0.012269254,0.006077846
1826,0.012392961,0.006086384
1827,0.012163624,0.006069305
1828,0.012360802,0.006076107
1829,0.012322937,0.006090972
1830,0.012342391,0.006092846
1831,0.012258793,0.006088534
1832,0.012159022,0.006084666
1833,0.012283585,0.0060491
1834,0.012383735,0.006075754
1835,0.012131705,0.006059039
1836,0.012476849,0.006096006
1837,0.012266588,0.006073379
1838,0.012218851,0.006062134
1839,0.012238377,0.006119661
1840,0.012284428,0.006068412
1841,0.012252526,0.006073928
1842,0.01210303,0.006098278
1843,0.012332353,0.006056664
1844,0.012212914,0.006094729
1845,0.012295708,0.006059453
1846,0.01225716,0.006087006
1847,0.012239643,0.006064871
1848,0.012274757,0.006062
1849,0.012359135,0.006068762
1850,0.012159977,0.006038456
1851,0.012427638,0.006064852
1852,0.012406493,0.006054312
1853,0.012125255,0.006086042
1854,0.012234262,0.006047876
1855,0.012249804,0.006085015
1856,0.012454839,0.006057475
1857,0.012323478,0.006043325
1858,0.012354809,0.006064714
1859,0.012166535,0.006042157
1860,0.012405613,0.006071754
1861,0.012181505,0.006081066
1862,0.012252136,0.00607851
1863,0.012245095,0.006068137
1864,0.012304475,0.00605424
1865,0.012121142,0.006030502
1866,0.01248267,0.006047871
1867,0.012261811,0.006039544
1868,0.012150442,0.00607735
1869,0.012361323,0.006051276
1870,0.012268146,0.006046081
1871,0.012409436,0.006091004
1872,0.012370087,0.006055069
1873,0.012306342,0.006066686
1874,0.01229612,0.006071803
1875,0.012448285,0.006026301
1876,0.012231739,0.006054099
1877,0.012501556,0.006029918
1878,0.012306498,0.006043502
1879,0.012424126,0.006074808
1880,0.012458915,0.006070741
1881,0.012271171,0.006036045
1882,0.012401101,0.006016261
1883,0.012396708,0.006072597
1884,0.012391956,0.006043055
1885,0.012424189,0.006045493
1886,0.012515685,0.006068842
1887,0.012528988,0.006041783
1888,0.0124788,0.006048558
1889,0.012456811,0.006029323
1890,0.012440331,0.006049345
1891,0.0125513,0.00606022
1892,0.012483908,0.006038948
1893,0.012583835,0.006043087
1894,0.012503555,0.006068782
1895,0.012519024,0.006043058
1896,0.012688042,0.006059466
1897,0.012423573,0.006037974
1898,0.01256795,0.006024419
1899,0.012557375,0.006031915
1900,0.012503875,0.006044644
1901,0.012673108,0.006049865
1902,0.012802336,0.006046511
1903,0.012429815,0.006019783
1904,0.012604848,0.006034635
1905,0.012599026,0.006045703
1906,0.01267782,0.006033472
1907,0.012374721,0.006020778
1908,0.012689242,0.006065095
1909,0.01275729,0.006041294
1910,0.012632647,0.006013783
1911,0.012572251,0.006018525
1912,0.012643552,0.006045273
1913,0.012588746,0.006014023
1914,0.012739203,0.006019825
1915,0.012408162,0.006027148
1916,0.012715765,0.006011091
1917,0.012720749,0.006042246
1918,0.012653656,0.00602336
1919,0.012716802,0.005997284
1920,0.012768376,0.006052719
1921,0.012681096,0.006012957
1922,0.012709494,0.006050405
1923,0.012699469,0.006013485
1924,0.012700472,0.006034885
1925,0.012628737,0.006040955
1926,0.012785865,0.006002717
1927,0.012766892,0.006043826
1928,0.012715899,0.00599821
1929,0.012803827,0.006033915
1930,0.012839911,0.00601615
1931,0.012760677,0.006012619
1932,0.012806591,0.006043202
1933,0.012724158,0.006019668
1934,0.01270584,0.006006766
1935,0.012859448,0.00603039
1936,0.012753741,0.006019746
1937,0.012840079,0.006028945
1938,0.012748598,0.006029579
1939,0.012813056,0.006022421
1940,0.012816011,0.005993428
1941,0.012985136,0.006011703
1942,0.012849007,0.006035205
1943,0.012882011,0.006021477
1944,0.012806464,0.005994299
1945,0.012810574,0.006023714
1946,0.012908172,0.005998235
1947,0.012916445,0.006025935
1948,0.012789642,0.006005073
1949,0.012996929,0.006018066
1950,0.01289347,0.006011547
1951,0.012846853,0.00602871
1952,0.012772343,0.006006096
1953,0.013073345,0.006019843
1954,0.013103008,0.006006477
1955,0.01301799,0.006020373
1956,0.01277777,0.006015786
1957,0.012968744,0.005989275
1958,0.012806193,0.006006469
1959,0.013000561,0.006009303
1960,0.013075474,0.006007461
1961,0.013014133,0.005994209
1962,0.013098658,0.006008668
1963,0.012933696,0.006043799
1964,0.013152092,0.006013135
1965,0.013045413,0.006003383
1966,0.01300016,0.006032609
1967,0.013038026,0.005977728
1968,0.013032391,0.006027388
1969,0.013075197,0.005990212
1970,0.01297469,0.006010202
1971,0.012943197,0.00599
1972,0.013086424,0.005994001
1973,0.013053778,0.006021717
1974,0.013099653,0.00600615
1975,0.012875412,0.00601749
1976,0.013035008,0.006015742
1977,0.013181054,0.005999803
1978,0.013106383,0.005987426
1979,0.013145729,0.006008895
1980,0.013121081,0.005982062
1981,0.013288483,0.006005703
1982,0.013138711,0.006003925
1983,0.013153544,0.005990724
1984,0.013103994,0.005991158
1985,0.013193728,0.005990205
1986,0.01330631,0.00600316
1987,0.013176546,0.006005616
1988,0.013169169,0.005965739
1989,0.013061396,0.005995013
1990,0.013310825,0.005981018
1991,0.013199458,0.006004738
1992,0.01323701,0.005999715
1993,0.01311376,0.005980715
1994,0.013390246,0.006032385
1995,0.013300097,0.005974686
1996,0.013355785,0.006012342
1997,0.013216903,0.005962337
1998,0.013315677,0.005998083
1999,0.013172416,0.00600323
2000,0.013402722,0.005988977
2001,0.013232371,0.006004181
2002,0.013290351,0.006005039
2003,0.013247907,0.005994582
2004,0.013372158,0.005997208
2005,0.013397097,0.005992129
2006,0.013315784,0.005968914
2007,0.013234039,0.005996884
2008,0.013382287,0.00598391
2009,0.013408555,0.005994998
2010,0.013410626,0.006015954
2011,0.013351923,0.006004181
2012,0.013563595,0.005985814
2013,0.013456855,0.005989401
2014,0.013249821,0.005972308
2015,0.013392149,0.005992527
2016,0.013390718,0.006000327
2017,0.013332964,0.0059972
2018,0.013400315,0.00597884
2019,0.013359833,0.005990896
2020,0.013535705,0.005980137
2021,0.013387835,0.005993828
2022,0.013284314,0.005964228
2023,0.013500952,0.005988059
2024,0.013481901,0.005955852
2025,0.013322934,0.005999648
2026,0.013438805,0.00599353
2027,0.01327771,0.006004475
2028,0.013425852,0.005972734
2029,0.013585733,0.005969396
2030,0.013406763,0.00596077
2031,0.013377303,0.006004605
2032,0.013675313,0.005983848
2033,0.013340941,0.00596717
2034,0.013351166,0.005987002
2035,0.013367543,0.005976279
2036,0.01350689,0.005982956
2037,0.013327115,0.005964817
2038,0.013461286,0.005935683
2039,0.013454203,0.00599325
2040,0.013374817,0.005967937
2041,0.013478326,0.005981063
2042,0.013628867,0.00595481
2043,0.013456658,0.00596794
2044,0.013419288,0.005979204
2045,0.013507555,0.005980744
2046,0.013406266,0.005968701
2047,0.013433033,0.005943852
2048,0.013399798,0.005963225
2049,0.013495171,0.005944952
2050,0.013504712,0.005980517
2051,0.013424384,0.00596133
2052,0.013456202,0.005947496
2053,0.013329769,0.005957908
2054,0.013310228,0.005939859
2055,0.013402604,0.00596522
2056,0.013668158,0.005940008
2057,0.013509096,0.005976048
2058,0.013393128,0.005951267
2059,0.013502456,0.005982784
2060,0.01364354,0.005934108
2061,0.013276911,0.005939101
2062,0.013525655,0.005945896
2063,0.013520508,0.005939206
2064,0.013570081,0.005957249
2065,0.013405743,0.005952657
2066,0.013372203,0.005956302
2067,0.013432967,0.005968753
2068,0.013395811,0.005939609
2069,0.013511072,0.005936637
2070,0.013264608,0.00594807
2071,0.013539705,0.005929594
2072,0.013383772,0.005942205
2073,0.013587215,0.005944328
2074,0.013417528,0.005926305
2075,0.01347952,0.005953075
2076,0.013457609,0.005925159
2077,0.013500211,0.00592794
2078,0.013494467,0.005951741
2079,0.013471036,0.005927432
2080,0.013459566,0.005919521
2081,0.013353606,0.005932898
2082,0.013538756,0.005952804
2083,0.01333808,0.005947193
2084,0.013450284,0.005945639
2085,0.013426794,0.005946107
2086,0.01336637,0.005932554
2087,0.01365856,0.005940817
2088,0.013416714,0.005929619
2089,0.013499307,0.005922549
2090,0.013377482,0.005904496
2091,0.013590888,0.005938243
2092,0.013549341,0.005943521
2093,0.013267225,0.005939432
2094,0.013536927,0.00593387
2095,0.013532692,0.00593045
2096,0.013352887,0.005902632
2097,0.013614995,0.005927496
2098,0.013442979,0.005934233
2099,0.013573311,0.005925406
2100,0.013559477,0.005917078
2101,0.013581003,0.00593183
2102,0.013459432,0.005926769
2103,0.013385694,0.005925703
2104,0.013640801,0.005922583
2105,0.013548051,0.00594028
2106,0.01357378,0.005909786
2107,0.013455333,0.005911528
2108,0.013464619,0.005903471
2109,0.013556372,0.005887685
2110,0.013272963,0.005901706
2111,0.013734225,0.00592519
2112,0.013536125,0.005893391
2113,0.013556317,0.005955828
2114,0.013430865,0.005885324
2115,0.013513443,0.005937268
2116,0.013600823,0.0059376
2117,0.013422571,0.005921744
2118,0.013608766,0.00591308
2119,0.013656495,0.005906178
2120,0.013268216,0.005875154
2121,0.013645215,0.005911372
2122,0.013607485,0.005922653
2123,0.013392074,0.005896066
2124,0.013676207,0.005913242
2125,0.013758711,0.005933629
2126,0.013337305,0.005911307
2127,0.013518466,0.005932872
2128,0.013451826,0.005915792
2129,0.013453136,0.005908382
2130,0.013651907,0.005921094
2131,0.013489317,0.005905883
2132,0.013435617,0.005918281
2133,0.013619332,0.00589597
2134,0.01344211,0.005914208
2135,0.013350455,0.005892179
2136,0.013537354,0.005923095
2137,0.013572318,0.005894484
2138,0.013696643,0.005903973
2139,0.013227516,0.005891339
2140,0.01371094,0.005925103
2141,0.013665896,0.005904018
2142,0.013587262,0.005904373
2143,0.013522789,0.00591469
2144,0.013351453,0.005896518
2145,0.013494545,0.00589669
2146,0.01357932,0.005918016
2147,0.013447849,0.005875642
2148,0.013477296,0.005911188
2149,0.013475611,0.005920799
2150,0.01328653,0.005909282
2151,0.013677694,0.005910537
2152,0.013417224,0.005889444
2153,0.013383547,0.005904703
2154,0.013599413,0.005914952
2155,0.013604032,0.005884915
2156,0.01341805,0.005914165
2157,0.013555233,0.005902304
2158,0.013399026,0.005919176
2159,0.013500945,0.005939817
2160,0.013667556,0.005940185
2161,0.01347787,0.005909675
2162,0.01358555,0.005890367
2163,0.01339637,0.005930324
2164,0.013541412,0.005914534
2165,0.01347748,0.005905888
2166,0.013466166,0.005892593
2167,0.013351274,0.005871721
2168,0.013453226,0.005904946
2169,0.013459816,0.005896918
2170,0.013399812,0.005906653
2171,0.013687425,0.005919392
2172,0.01337269,0.005886084
2173,0.01348615,0.005888545
2174,0.013428031,0.005889729
2175,0.013524395,0.005894941
2176,0.01352274,0.005890705
2177,0.013689285,0.005908931
2178,0.013627589,0.005892342
2179,0.013365706,0.00591014
2180,0.013698421,0.00590941
2181,0.013717413,0.005898795
2182,0.013559089,0.005890835
2183,0.013472172,0.00586207
2184,0.013519872,0.00589658
2185,0.013576876,0.00591386
2186,0.013613104,0.005907273
2187,0.013506679,0.005907014
2188,0.013744904,0.005931066
2189,0.013513298,0.005869468
2190,0.013503048,0.005916294
2191,0.013620797,0.005881414
2192,0.01351932,0.005924223
2193,0.013598863,0.005904302
2194,0.013754577,0.005931865
2195,0.013604082,0.005873531
2196,0.013731541,0.005901902
2197,0.013686978,0.005925143
2198,0.013692495,0.005901565
2199,0.013394285,0.005908999
2200,0.013740048,0.005933441
2201,0.013618947,0.005887283
2202,0.013780518,0.005919535
2203,0.013666167,0.005883449
2204,0.013583301,0.005923061
2205,0.013859067,0.005901211
2206,0.013448443,0.005889792
2207,0.013588687,0.005891223
2208,0.013544494,0.005906126
2209,0.013702422,0.005872811
2210,0.01360186,0.005922356
2211,0.013734441,0.00590117
2212,0.013864603,0.005916068
2213,0.013816268,0.005908073
2214,0.013940787,0.005936814
2215,0.013587575,0.005888052
2216,0.013607633,0.00590572
2217,0.013690788,0.005877471
2218,0.014022637,0.005923184
2219,0.013663486,0.00590705
2220,0.013872499,0.005893003
2221,0.013888188,0.005898717
2222,0.01344517,0.005893924
2223,0.013489057,0.005923744
2224,0.013684211,0.005884236
2225,0.013711735,0.005933139
2226,0.013599463,0.005912488
2227,0.013778497,0.005915245
2228,0.013621269,0.005894213
2229,0.013630273,0.005893349
2230,0.01360687,0.005915208
2231,0.013703399,0.005889706
2232,0.013776176,0.005910635
2233,0.013747958,0.005920922
2234,0.013599218,0.005886719
2235,0.013721273,0.005918786
2236,0.013715941,0.0059374
2237,0.013644959,0.005919352
2238,0.013588349,0.005901751
2239,0.013620609,0.005903441
2240,0.01393433,0.005910561
2241,0.013887787,0.005907669
2242,0.013626017,0.005910041
2243,0.013784063,0.005925666
2244,0.013702563,0.005910388
2245,0.013709139,0.005915496
2246,0.013957934,0.005909675
2247,0.01382218,0.005883538
2248,0.01388578,0.005887112
2249,0.01351011,0.005911174
2250,0.013453092,0.005913154
2251,0.013748978,0.005912738
2252,0.013830663,0.005908996
2253,0.013592893,0.005885223
2254,0.013772461,0.005926965
2255,0.013831418,0.005900154
2256,0.013826455,0.005906016
2257,0.013900918,0.005909274
2258,0.013780919,0.005926748
2259,0.013628475,0.005874659
2260,0.01365997,0.005880734
2261,0.013861657,0.005899148
2262,0.013864764,0.005926759
2263,0.013735818,0.005879133
2264,0.013784246,0.005914867
2265,0.013848973,0.005920111
2266,0.013754941,0.005902761
2267,0.013785929,0.005882948
2268,0.013911948,0.005903443
2269,0.013786556,0.005886903
2270,0.013713491,0.005915747
2271,0.013740012,0.005898855
2272,0.013786999,0.005889809
2273,0.013750488,0.005902095
2274,0.013606779,0.005882158
2275,0.013738656,0.005905274
2276,0.013923032,0.005895781
2277,0.013750137,0.005900115
2278,0.013957331,0.005931134
2279,0.013828678,0.005915117
2280,0.013856035,0.005894386
2281,0.013743783,0.005918202
2282,0.013756918,0.005895138
2283,0.013861225,0.00592278
2284,0.013961419,0.005933597
2285,0.013777385,0.00588505
2286,0.013873234,0.005901884
2287,0.014057236,0.005921991
2288,0.013751796,0.005884291
2289,0.013738287,0.005914378
2290,0.013496065,0.005909836
2291,0.013976783,0.005908425
2292,0.013769311,0.005885379
2293,0.013571284,0.005893957
2294,0.013793938,0.005924699
2295,0.013784107,0.005918739
2296,0.013907605,0.005901886
2297,0.013807278,0.005887354
2298,0.014081647,0.005915706
2299,0.01380909,0.005893588
2300,0.013829662,0.00592188
2301,0.013705811,0.005906528
2302,0.013744401,0.005894498
2303,0.013819103,0.005921169
2304,0.013729538,0.005909254
2305,0.01377842,0.005884897
2306,0.01382236,0.005900759
2307,0.013905688,0.005913613
2308,0.013670025,0.005902064
2309,0.013642225,0.005904957
2310,0.013645756,0.005928288
2311,0.013967403,0.00590851
2312,0.013777926,0.005904583
2313,0.01401276,0.005902104
2314,0.013940025,0.005894403
2315,0.013622214,0.005908897
2316,0.013861931,0.005915463
2317,0.013597189,0.00587936
2318,0.013876746,0.00591023
2319,0.013778698,0.005891156
2320,0.01387168,0.005888083
2321,0.013723785,0.005878969
2322,0.013746253,0.005904914
2323,0.013607938,0.005883632
2324,0.013693617,0.005897039
2325,0.013544278,0.005901554
2326,0.013928753,0.005884647
2327,0.013689227,0.005881484
2328,0.013805183,0.005913017
2329,0.013855139,0.005884478
2330,0.013556315,0.00590094
2331,0.013813559,0.005903014
2332,0.013612196,0.005896847
2333,0.013699622,0.005866047
2334,0.013664556,0.005873576
2335,0.013700766,0.005898135
2336,0.013510462,0.005884503
2337,0.013851686,0.005881406
2338,0.013759817,0.005871689
2339,0.013557769,0.005876398
2340,0.013552585,0.005884699
2341,0.013810857,0.005876405
2342,0.013738169,0.005882387
2343,0.013608244,0.00586963
2344,0.013693159,0.005887144
2345,0.013717366,0.0058681
2346,0.01361136,0.005885202
2347,0.013637458,0.005872104
2348,0.013718884,0.005900862
2349,0.013856677,0.005876452
2350,0.013640556,0.005845406
2351,0.013471712,0.005881207
2352,0.013761198,0.005901292
2353,0.013635285,0.005899312
2354,0.013510399,0.005851816
2355,0.013570837,0.005893462
2356,0.01376081,0.005895833
2357,0.013711274,0.005892345
2358,0.013508756,0.005860239
2359,0.013674797,0.005899746
2360,0.013779221,0.005866896
2361,0.013449001,0.005879731
2362,0.013486422,0.005866313
2363,0.013678106,0.00588311
2364,0.013823033,0.005887108
2365,0.013558184,0.005873309
2366,0.013691073,0.005871465
2367,0.013588868,0.005899522
2368,0.013605129,0.005889731
2369,0.01354435,0.005875875
2370,0.013636543,0.005886198
2371,0.013820772,0.00585486
2372,0.013597717,0.00587743
2373,0.013650555,0.0059058
2374,0.013670185,0.005870681
2375,0.01348255,0.005870026
2376,0.013526149,0.005876433
2377,0.01363787,0.005881361
2378,0.01344797,0.005863541
2379,0.013635618,0.005851414
2380,0.013629438,0.005873882
2381,0.013517771,0.005890594
2382,0.01366607,0.005877278
2383,0.013733143,0.005865827
2384,0.013544492,0.005897956
2385,0.013353412,0.005875878
2386,0.013571095,0.005877647
2387,0.013508886,0.005857925
2388,0.013343692,0.005900442
2389,0.013483811,0.005885492
2390,0.013469704,0.005884369
2391,0.01344693,0.005896653
2392,0.013336882,0.005881765
2393,0.013413765,0.005895296
2394,0.01335629,0.005881391
2395,0.013535945,0.005868551
2396,0.013501797,0.005889836
2397,0.013434409,0.00588116
2398,0.01367276,0.005884299
2399,0.013492934,0.005891049
2400,0.013470656,0.005881021
2401,0.0134329,0.005894532
2402,0.013817309,0.005864924
2403,0.013182748,0.005883484
2404,0.013389922,0.005893664
2405,0.013275984,0.005873986
2406,0.013437277,0.005883079
2407,0.013172817,0.00587719
2408,0.013471826,0.005909073
2409,0.013567122,0.00586723
2410,0.013507077,0.005873142
2411,0.013539869,0.005900061
2412,0.013374145,0.005895507
2413,0.013370149,0.005899138
2414,0.013316727,0.005899962
2415,0.013305796,0.005883463
2416,0.013474027,0.00589679
2417,0.013475731,0.005890905
2418,0.013258285,0.005873609
2419,0.013505911,0.005859088
2420,0.013368932,0.005915402
2421,0.013403004,0.005902514
2422,0.013509856,0.005902883
2423,0.013214791,0.005895117
2424,0.013532143,0.00590827
2425,0.013161402,0.005898124
2426,0.013340744,0.005880401
2427,0.013273034,0.005892553
2428,0.013436005,0.005889525
2429,0.013408637,0.005895473
2430,0.01343278,0.005894617
2431,0.013361221,0.005894821
2432,0.013217772,0.005908015
2433,0.013428495,0.005882085
2434,0.013229704,0.005876492
2435,0.013339994,0.005894797
2436,0.013448296,0.00591029
2437,0.013166635,0.005868423
2438,0.013250317,0.005906832
2439,0.013404566,0.005914186
2440,0.01328908,0.005923444
2441,0.013476467,0.005926239
2442,0.013335801,0.005896577
2443,0.013447113,0.005873147
2444,0.013312424,0.005921145
2445,0.013337057,0.005892401
2446,0.013262967,0.005915261
2447,0.013325699,0.005894742
2448,0.013325936,0.005935338
2449,0.013416652,0.005882324
2450,0.013470585,0.005922353
2451,0.01333994,0.00592596
2452,0.013273805,0.005916285
2453,0.013312125,0.005906643
2454,0.013335153,0.005917461
2455,0.013069023,0.005912154
2456,0.013333941,0.005932462
2457,0.013223875,0.005896256
2458,0.013275831,0.005917229
2459,0.013360019,0.00593095
2460,0.013307028,0.005899454
2461,0.013297727,0.005931586
2462,0.013253681,0.005922504
2463,0.013424436,0.005935126
2464,0.01326985,0.005933332
2465,0.013300505,0.005914589
2466,0.013146329,0.005911098
2467,0.013143265,0.005922388
2468,0.013545724,0.005920795
2469,0.013316003,0.005944249
2470,0.013609714,0.005917544
2471,0.013224687,0.005928172
2472,0.013249849,0.005925831
2473,0.013249629,0.005916446
2474,0.013423872,0.005901473
2475,0.013213547,0.00593026
2476,0.013358981,0.005949138
2477,0.013098901,0.005950482
2478,0.013180723,0.005927295
2479,0.013318225,0.005914774
2480,0.013551515,0.005933982
2481,0.013407881,0.00594284
2482,0.013100893,0.005916094
2483,0.013040055,0.005919964
2484,0.013421508,0.005936639
2485,0.013315698,0.005921067
2486,0.013248232,0.005928285
2487,0.013109612,0.005895429
2488,0.013379971,0.005936565
2489,0.013318011,0.005947236
2490,0.013242508,0.005919612
2491,0.0131309,0.005922076
2492,0.013131575,0.005929155
2493,0.013263985,0.005930685
2494,0.013096849,0.005909001
2495,0.013204156,0.005945884
2496,0.013311674,0.005927993
2497,0.013158035,0.005930799
2498,0.013300467,0.005921653
2499,0.013052143,0.005926009
2500,0.013262116,0.005952832
2501,0.013281904,0.005933148
2502,0.013337242,0.005967571
2503,0.013009207,0.00590267
2504,0.013257649,0.005936133
2505,0.013177628,0.005941487
2506,0.013407372,0.0059364
2507,0.013086934,0.005931659
2508,0.013235115,0.005947867
2509,0.013273538,0.005948257
2510,0.01332457,0.005963845
2511,0.013130052,0.005945655
2512,0.013209828,0.005930228
2513,0.013139717,0.005962193
2514,0.013152789,0.00593234
2515,0.013173291,0.005948362
2516,0.013118381,0.005947031
2517,0.013259077,0.005967098
2518,0.013033508,0.005977763
2519,0.013060505,0.005954916
2520,0.013166056,0.005979625
2521,0.013184421,0.005948775
2522,0.013093197,0.005975611
2523,0.0131883,0.005935085
2524,0.013274606,0.005971732
2525,0.01315106,0.005962829
2526,0.013383271,0.005947577
2527,0.013110023,0.005968154
2528,0.013312169,0.005953873
2529,0.013220284,0.006001408
2530,0.013265338,0.005945195
2531,0.013066537,0.005989341
2532,0.013201574,0.005971773
2533,0.013058158,0.005957045
2534,0.012985159,0.00596209
2535,0.013271499,0.005965592
2536,0.013196601,0.005967561
2537,0.013163064,0.005981993
2538,0.013318491,0.005977555
2539,0.013139707,0.00599705
2540,0.013283098,0.005972371
2541,0.013151084,0.005989991
2542,0.013218014,0.005933405
2543,0.013207482,0.005971285
2544,0.013248327,0.005991168
2545,0.013028997,0.006037933
2546,0.013004424,0.00600073
2547,0.013180297,0.005974631
2548,0.01303204,0.00600204
2549,0.013141111,0.005995879
2550,0.013135913,0.005978104
2551,0.013330265,0.006002878
2552,0.013087491,0.005956231
2553,0.013163694,0.006022592
2554,0.013106244,0.006002014
2555,0.013282735,0.00597686
2556,0.013139135,0.005983732
2557,0.013121785,0.006013766
2558,0.013168118,0.005993345
2559,0.013206894,0.005993107
2560,0.013117524,0.006003893
2561,0.013122839,0.005969639
2562,0.013361894,0.00602355
2563,0.013125659,0.005956619
2564,0.013229359,0.006013634
2565,0.012807337,0.005992325
2566,0.013162735,0.006019995
2567,0.013138437,0.006005871
2568,0.013340096,0.006016139
2569,0.013105433,0.005988999
2570,0.013315002,0.006031872
2571,0.013069265,0.005979404
2572,0.01314772,0.005995798
2573,0.013176288,0.006059081
2574,0.013087128,0.005979684
2575,0.01313295,0.006029401
2576,0.013162384,0.006009453
2577,0.013216981,0.006008973
2578,0.013105816,0.006047036
2579,0.013416483,0.006038049
2580,0.01321144,0.005978748
2581,0.012962681,0.006000103
2582,0.013270559,0.006045824
2583,0.013239156,0.006028518
2584,0.013092539,0.006004231
2585,0.013310961,0.006015921
2586,0.013125111,0.006030669
2587,0.013152448,0.006018118
2588,0.01299777,0.00603641
2589,0.013467339,0.006007566
2590,0.013090353,0.006028907
2591,0.013088658,0.006004995
