Epoch,perm_data,perm_sim
5573,0.29887512,0.29917386
5574,0.298934,0.29913205
5575,0.29896063,0.29923758
5576,0.2988498,0.29911003
5577,0.29888782,0.2991439
5578,0.29888374,0.2991262
5579,0.29889736,0.29917586
5580,0.29889756,0.2991593
5581,0.29886258,0.29915935
5582,0.2988588,0.29917535
5583,0.29882154,0.2990332
5584,0.29883292,0.29909155
5585,0.29883754,0.29911664
5586,0.29885232,0.29909378
5587,0.29883823,0.29904526
5588,0.29879665,0.29903483
5589,0.29881677,0.2990631
5590,0.29878536,0.29902458
5591,0.2987557,0.29904827
5592,0.29887003,0.29905713
5593,0.29873538,0.29898265
5594,0.29878274,0.2989904
5595,0.29875085,0.2990067
5596,0.2987327,0.29898322
5597,0.2987649,0.29901338
5598,0.29873604,0.2989129
5599,0.29868987,0.298933
5600,0.29871446,0.29896733
5601,0.29874602,0.29900333
5602,0.2987148,0.29895905
5603,0.2986754,0.29888767
5604,0.2986759,0.29888994
5605,0.29861802,0.29885867
5606,0.29862872,0.2988513
5607,0.29868263,0.29890087
5608,0.29861864,0.29884174
5609,0.29863262,0.2988761
5610,0.29862985,0.29881585
5611,0.29862225,0.29884928
5612,0.29860675,0.29883993
5613,0.29860044,0.29885012
5614,0.298626,0.29885018
5615,0.29858372,0.29877755
5616,0.29858863,0.29878423
5617,0.29858303,0.29879352
5618,0.2985503,0.2987512
5619,0.29855976,0.29878032
5620,0.2985386,0.2987753
5621,0.29852238,0.2987271
5622,0.2985385,0.29870427
5623,0.29850116,0.29877526
5624,0.29850867,0.29870903
5625,0.29851922,0.29869798
5626,0.29850605,0.2987068
5627,0.29848218,0.29866534
5628,0.29845697,0.29866844
5629,0.2984712,0.29868838
5630,0.29848617,0.2986798
5631,0.2984387,0.29863966
5632,0.29849014,0.29864523
5633,0.2984817,0.29865244
5634,0.29842654,0.29860955
5635,0.29844847,0.29865587
5636,0.2984374,0.29863662
5637,0.2983565,0.29859045
5638,0.2983994,0.2985882
5639,0.2984102,0.29856673
5640,0.29840323,0.2985748
5641,0.29837325,0.29856524
5642,0.29836997,0.29856881
5643,0.29834464,0.29857808
5644,0.29837394,0.29856396
5645,0.29836208,0.29851604
5646,0.2983979,0.29851472
5647,0.29835096,0.29857323
5648,0.29831064,0.29847586
5649,0.29835916,0.29847875
5650,0.2983493,0.2984927
5651,0.2983042,0.2984776
5652,0.29826736,0.2984439
5653,0.29830793,0.29844365
5654,0.29833898,0.29850465
5655,0.29825795,0.29841134
5656,0.29829097,0.29844168
5657,0.29826942,0.298443
5658,0.2982511,0.29839465
5659,0.29824394,0.2984076
5660,0.2982219,0.2983777
5661,0.29816398,0.29831448
5662,0.29823312,0.29836285
5663,0.2982446,0.29838535
5664,0.29818484,0.2983116
5665,0.2981583,0.2983198
5666,0.29823348,0.29835773
5667,0.29821268,0.29831967
5668,0.2981548,0.298286
5669,0.29824325,0.2983721
5670,0.29819354,0.29830387
5671,0.29818717,0.2983442
5672,0.29812628,0.29827085
5673,0.29814205,0.2983027
5674,0.29809457,0.29823115
5675,0.29811478,0.29824036
5676,0.2980863,0.29824522
5677,0.2981607,0.29828143
5678,0.2981052,0.29818997
5679,0.29807404,0.29820222
5680,0.29809576,0.29821715
5681,0.2980812,0.29819816
5682,0.29803482,0.29816687
5683,0.29805666,0.29820645
5684,0.29805002,0.29821047
5685,0.29803842,0.29812104
5686,0.29804564,0.29819906
5687,0.29808897,0.29819217
5688,0.29805702,0.29816657
5689,0.29804018,0.29812634
5690,0.29803836,0.29816884
5691,0.2980124,0.2981396
5692,0.29800183,0.29810545
5693,0.29802105,0.29810885
5694,0.29802364,0.29805225
5695,0.29802358,0.2981134
5696,0.29796734,0.29807806
5697,0.2979698,0.29804897
5698,0.29799208,0.29809868
5699,0.2979407,0.29801622
5700,0.29792625,0.29806098
5701,0.29798353,0.29803523
5702,0.29797542,0.2980489
5703,0.29796153,0.2980496
5704,0.2979411,0.29804054
5705,0.29795277,0.29800326
5706,0.2979461,0.29797497
5707,0.2978905,0.29797608
5708,0.29790533,0.29798254
5709,0.29787862,0.297978
5710,0.2979105,0.297951
5711,0.29786327,0.29794154
5712,0.2978167,0.2979076
5713,0.29786873,0.29792908
5714,0.2978468,0.29791343
5715,0.29784662,0.29792663
5716,0.2978538,0.2979106
5717,0.29786584,0.29795268
5718,0.2978509,0.2979462
5719,0.29780033,0.2978689
5720,0.29779303,0.29783472
5721,0.2978055,0.29783615
5722,0.29782894,0.29784197
5723,0.29772523,0.29780692
5724,0.29781193,0.29785573
5725,0.29778475,0.29780743
5726,0.29777077,0.29778057
5727,0.29776475,0.2977948
5728,0.29775953,0.2978232
5729,0.29771426,0.29776737
5730,0.29778546,0.2978016
5731,0.2977717,0.29778576
5732,0.2977565,0.29778302
5733,0.29780188,0.29780903
5734,0.2976766,0.29769278
5735,0.29773328,0.29776642
5736,0.29767707,0.29773584
5737,0.297689,0.29773173
5738,0.29773077,0.29774657
5739,0.29773486,0.29773405
5740,0.2977074,0.29773164
5741,0.29768938,0.29769346
5742,0.2976307,0.297691
5743,0.29764497,0.2976962
5744,0.29770553,0.29766923
5745,0.29769605,0.29764652
5746,0.29760924,0.297642
5747,0.29760215,0.29765415
5748,0.2976184,0.29758492
5749,0.2975947,0.29763
5750,0.29761833,0.29763222
5751,0.29766497,0.29768273
5752,0.29758015,0.29755625
5753,0.29760507,0.29760265
5754,0.29758114,0.2975522
5755,0.297603,0.29758292
5756,0.29755884,0.2975682
5757,0.2976121,0.29761449
5758,0.29758888,0.29755402
5759,0.2975512,0.2975666
5760,0.29752505,0.29751858
5761,0.29754317,0.2974847
5762,0.29751107,0.29749003
5763,0.29754117,0.2975052
5764,0.2974977,0.29748234
5765,0.2974945,0.2974577
5766,0.2974986,0.2974926
5767,0.29751518,0.29746902
5768,0.2975057,0.29741082
5769,0.29748634,0.29747063
5770,0.29743236,0.29742968
5771,0.29746917,0.2974304
5772,0.29748732,0.2974339
5773,0.29743385,0.29741675
5774,0.2974412,0.2974229
5775,0.29742905,0.29742494
5776,0.2974673,0.29743555
5777,0.29741508,0.29739183
5778,0.29748386,0.29741338
5779,0.29749554,0.29743102
5780,0.29742268,0.2973489
5781,0.2974327,0.29738683
5782,0.29740623,0.29734185
5783,0.29741782,0.29729977
5784,0.29737368,0.29732487
5785,0.2974095,0.29741248
5786,0.29739177,0.2973046
5787,0.2974004,0.29730985
5788,0.2973511,0.29734328
5789,0.29731432,0.29724252
5790,0.2973229,0.29725748
5791,0.29734156,0.2972688
5792,0.2973409,0.29722825
5793,0.29730546,0.29723945
5794,0.29733312,0.29724026
5795,0.29738453,0.29723567
5796,0.29733816,0.2972221
5797,0.29729414,0.2971897
5798,0.29729816,0.29717055
5799,0.297294,0.29721785
5800,0.29728943,0.297161
5801,0.29722774,0.2972101
5802,0.2972664,0.29719782
5803,0.29723448,0.2971255
5804,0.2973052,0.2971637
5805,0.2972855,0.29716378
5806,0.2972879,0.2972025
5807,0.29721615,0.2971061
5808,0.29728174,0.29715183
5809,0.29729405,0.29711583
5810,0.2971806,0.29708666
5811,0.2971992,0.2971159
5812,0.29716262,0.29709083
5813,0.29722807,0.2970766
5814,0.29718578,0.2970806
5815,0.29720595,0.29707775
5816,0.2971927,0.29706198
5817,0.2972099,0.29712415
5818,0.29715246,0.2970246
5819,0.29719007,0.2970372
5820,0.29711094,0.29702026
5821,0.29716688,0.2970013
5822,0.29717457,0.29700372
5823,0.2971895,0.29700983
5824,0.29712912,0.29698446
5825,0.29713202,0.2969605
5826,0.297127,0.2969942
5827,0.29714525,0.2969859
5828,0.2971003,0.29695535
5829,0.2971367,0.29696956
5830,0.2971357,0.29704162
5831,0.2970888,0.29692015
5832,0.29712155,0.29700255
5833,0.29707587,0.29691246
5834,0.29701498,0.2968786
5835,0.29708716,0.296918
5836,0.2970953,0.29692554
5837,0.29708785,0.2969002
5838,0.29705703,0.2969049
5839,0.29707223,0.29691663
5840,0.29705852,0.29683006
5841,0.29698795,0.2967941
5842,0.29699472,0.29684922
5843,0.29701272,0.29683593
5844,0.2969972,0.29685643
5845,0.29702693,0.29688293
5846,0.29700613,0.29682034
5847,0.29693297,0.29675177
5848,0.29698497,0.29680628
5849,0.29694006,0.29676706
5850,0.29697904,0.29676887
5851,0.29702416,0.29683268
5852,0.29696515,0.29677385
5853,0.2969709,0.2967357
5854,0.2969179,0.2967206
5855,0.2969828,0.29674315
5856,0.29692003,0.29674226
5857,0.29695666,0.29672548
5858,0.29688892,0.29670116
5859,0.29690322,0.29667783
5860,0.29692283,0.29674506
5861,0.29689565,0.2967465
5862,0.2968516,0.29661825
5863,0.29698646,0.29676607
5864,0.29697776,0.2967541
5865,0.29691163,0.29663202
5866,0.29689768,0.2966886
5867,0.29687092,0.29667184
5868,0.29684317,0.2966163
5869,0.29689875,0.29664907
5870,0.29683015,0.29659712
5871,0.29681888,0.2965808
5872,0.2968348,0.2965975
5873,0.29684195,0.29659697
5874,0.29684258,0.29660526
5875,0.2968237,0.29660103
5876,0.29689857,0.2966257
5877,0.296784,0.29657853
5878,0.2968174,0.29660642
5879,0.29681942,0.29655167
5880,0.296774,0.29653096
5881,0.2967807,0.296536
5882,0.29674464,0.29652157
5883,0.2967634,0.29650033
5884,0.29681692,0.2965836
5885,0.29675218,0.29651392
5886,0.2967313,0.29647073
5887,0.29668877,0.29646084
5888,0.2967386,0.29652238
5889,0.29674706,0.29647276
5890,0.29674846,0.29647285
5891,0.29679587,0.29648355
5892,0.29668862,0.2964505
5893,0.29668218,0.29645273
5894,0.29668888,0.2963645
5895,0.29673582,0.2964952
5896,0.2966512,0.29638293
5897,0.29669076,0.29642633
5898,0.29671383,0.29642045
5899,0.29666963,0.296355
5900,0.29673404,0.2964067
5901,0.2966622,0.29637003
5902,0.29669094,0.29637256
5903,0.29668912,0.29641128
5904,0.29665756,0.29637605
5905,0.29675016,0.29641023
5906,0.2966047,0.29632127
5907,0.2966014,0.29627842
5908,0.29663533,0.29632664
5909,0.2965661,0.29634333
5910,0.29657072,0.29625916
5911,0.29660645,0.2963173
5912,0.29661188,0.2962857
5913,0.29658455,0.29630262
5914,0.29659435,0.29627535
5915,0.2965964,0.29629937
5916,0.2966198,0.29629323
5917,0.29655066,0.2962167
5918,0.2965953,0.2962523
5919,0.29653263,0.29622528
5920,0.29651853,0.29621232
5921,0.29655838,0.2962843
5922,0.2965401,0.2962192
5923,0.29656205,0.2962305
5924,0.2965349,0.2962115
5925,0.29651493,0.29620585
5926,0.29652324,0.29617918
5927,0.29660606,0.29625377
5928,0.2965863,0.296183
5929,0.29647887,0.29613894
5930,0.29643974,0.2961027
5931,0.2965529,0.29617175
5932,0.29648134,0.29614338
5933,0.29652286,0.2961608
5934,0.29643804,0.29614884
5935,0.29648298,0.2960946
5936,0.29640922,0.29602903
5937,0.29644275,0.2960386
5938,0.29646796,0.29612634
5939,0.2964618,0.29607216
5940,0.29642645,0.29604632
5941,0.29645407,0.2960949
5942,0.2964045,0.2960263
5943,0.29640278,0.29602733
5944,0.29637262,0.29602134
5945,0.2964256,0.29605466
5946,0.2964008,0.29604217
5947,0.29639894,0.29603404
5948,0.29642117,0.29604018
5949,0.29641667,0.2959976
5950,0.2963698,0.29602233
5951,0.29637614,0.29601607
5952,0.29638556,0.29598492
5953,0.29637694,0.2960153
5954,0.2963687,0.29593432
5955,0.29636833,0.2959354
5956,0.29638824,0.2959911
5957,0.29632574,0.2959477
5958,0.29633716,0.29590565
5959,0.2962894,0.2958753
5960,0.29638296,0.29595926
5961,0.2963723,0.29591832
5962,0.29632187,0.2959044
5963,0.29631582,0.29592493
5964,0.2963062,0.29590085
5965,0.29635704,0.29592055
5966,0.2963011,0.2958883
5967,0.29630154,0.29586607
5968,0.29628974,0.29581094
5969,0.29629123,0.2958686
5970,0.29625392,0.2958117
5971,0.29621252,0.2957635
5972,0.29628307,0.29586783
5973,0.29628822,0.29577678
5974,0.2962994,0.2958276
5975,0.29630107,0.2959234
5976,0.2962092,0.29578584
5977,0.2962248,0.29581445
5978,0.2962088,0.2957781
5979,0.2962693,0.29580432
5980,0.2962042,0.29578608
5981,0.29622373,0.29573876
5982,0.2962963,0.29585367
5983,0.2961774,0.29572895
5984,0.29621762,0.2957755
5985,0.29619288,0.29568723
5986,0.29612124,0.29570046
5987,0.29619288,0.2956681
5988,0.29622555,0.29578695
5989,0.2961544,0.29570356
5990,0.29614067,0.29568723
5991,0.296146,0.29568082
5992,0.29615644,0.29568455
5993,0.2960981,0.2956208
5994,0.29613474,0.29560444
5995,0.29607797,0.2956067
5996,0.29612088,0.2956675
5997,0.29616702,0.29568407
5998,0.29618114,0.2956742
5999,0.29613408,0.29564217
6000,0.29611892,0.2956195
6001,0.29613715,0.2956922
6002,0.29613242,0.29565698
6003,0.29608375,0.2956227
6004,0.2961389,0.29571098
6005,0.2960607,0.29556853
6006,0.29610974,0.29556894
6007,0.29604578,0.29556197
6008,0.2960945,0.29563817
6009,0.29604286,0.29553902
6010,0.29607478,0.29558
6011,0.29602873,0.29550657
6012,0.29605672,0.2955462
6013,0.29606208,0.2955014
6014,0.2960408,0.2954978
6015,0.29601228,0.29551277
6016,0.29607755,0.29553792
6017,0.29598722,0.29551786
6018,0.2960099,0.29548994
6019,0.29602173,0.29545164
6020,0.29596463,0.29544783
6021,0.29597604,0.2954329
6022,0.2959861,0.2954668
6023,0.29599252,0.29550052
6024,0.29598892,0.29546356
6025,0.2959697,0.29542953
6026,0.29597545,0.29541647
6027,0.29593262,0.295421
6028,0.2959535,0.29540634
6029,0.29593092,0.29539886
6030,0.29587662,0.29537106
6031,0.29593822,0.29540962
6032,0.29590654,0.2953607
6033,0.29594874,0.2954066
6034,0.29589203,0.295362
6035,0.29587972,0.2953455
6036,0.2959467,0.29534262
6037,0.29587364,0.29532084
6038,0.29589432,0.29532713
6039,0.2959075,0.29532528
6040,0.2959217,0.29537806
6041,0.29587385,0.29532114
6042,0.29588088,0.29528016
6043,0.29585573,0.2952579
6044,0.29586956,0.2952847
6045,0.2958186,0.29524565
6046,0.29585278,0.29532373
6047,0.29588413,0.29532197
6048,0.29581672,0.29526624
6049,0.29580364,0.29524386
6050,0.29586697,0.2952872
6051,0.29584113,0.2952048
6052,0.2958818,0.29524487
6053,0.29580173,0.29522777
6054,0.29580146,0.29516783
6055,0.2957872,0.29523417
6056,0.2958177,0.29520473
6057,0.29585105,0.29521525
6058,0.29577616,0.29520407
6059,0.29576203,0.29520115
6060,0.29574263,0.29515025
6061,0.29579538,0.29520714
6062,0.29575804,0.29512137
6063,0.29576468,0.29515767
6064,0.29572853,0.2951129
6065,0.29574123,0.2951369
6066,0.29572633,0.2951536
6067,0.29572055,0.2951225
6068,0.29575205,0.29512423
6069,0.2956722,0.29504764
6070,0.29572093,0.29507515
6071,0.2957818,0.29511017
6072,0.2957554,0.29512674
6073,0.29571143,0.2950775
6074,0.29572344,0.29508063
6075,0.2956584,0.29501742
6076,0.2956994,0.29507902
6077,0.29569048,0.29504958
6078,0.29572308,0.29506612
6079,0.29565462,0.29503742
6080,0.29564658,0.29501528
6081,0.29568145,0.2950175
6082,0.29563138,0.2950021
6083,0.29560298,0.2949681
6084,0.2956204,0.29499125
6085,0.2956597,0.29504767
6086,0.29564893,0.29500446
6087,0.2956272,0.2949644
6088,0.29561147,0.2949819
6089,0.29554212,0.29493082
6090,0.2956869,0.2949868
6091,0.29562423,0.2949415
6092,0.29554886,0.29487357
6093,0.29558522,0.29492438
6094,0.29562274,0.2949139
6095,0.2956295,0.29498744
6096,0.29555783,0.29486793
6097,0.29557884,0.29493117
6098,0.29560047,0.2949341
6099,0.2955465,0.29486954
6100,0.29556385,0.29488683
6101,0.29557833,0.2949388
6102,0.29554674,0.29484922
6103,0.29550573,0.2948033
6104,0.29553166,0.29488146
6105,0.29549706,0.2948213
6106,0.2955307,0.29484326
6107,0.29552853,0.29479107
6108,0.2954859,0.29478723
6109,0.2955123,0.29483047
6110,0.2954513,0.29477292
6111,0.29547518,0.29481384
6112,0.29551196,0.29482093
6113,0.29548562,0.29478207
6114,0.29544902,0.29473367
6115,0.29550132,0.29478496
6116,0.29546046,0.29479292
6117,0.29547802,0.2947495
6118,0.29553482,0.294826
6119,0.29549125,0.2947881
6120,0.29545054,0.2947153
6121,0.29543084,0.29471684
6122,0.2954347,0.29469207
6123,0.2954688,0.29475096
6124,0.29543385,0.29472506
6125,0.29545856,0.2947145
6126,0.2954231,0.29466113
6127,0.29542726,0.29468423
6128,0.29539162,0.29462978
6129,0.29539403,0.29466516
6130,0.29539478,0.2946345
6131,0.2953609,0.29459298
6132,0.29538748,0.29468668
6133,0.2953479,0.29461506
6134,0.29541904,0.29468736
6135,0.29542163,0.29464847
6136,0.29534742,0.29458764
6137,0.29532215,0.2945967
6138,0.29541707,0.2945957
6139,0.29529476,0.2945673
6140,0.29530197,0.2945549
6141,0.2953119,0.29460227
6142,0.295358,0.2945523
6143,0.29530087,0.29454154
6144,0.29532373,0.29459804
6145,0.29529908,0.29451978
6146,0.29532364,0.29455778
6147,0.29530603,0.29451135
6148,0.29526713,0.294521
6149,0.29531702,0.29450485
6150,0.29530555,0.2945593
6151,0.29525855,0.29446414
6152,0.2953083,0.29451287
6153,0.29527968,0.29446515
6154,0.29523137,0.2944644
6155,0.29527077,0.2944801
6156,0.2952304,0.29443476
6157,0.29526934,0.29450288
6158,0.295265,0.29443997
6159,0.29526335,0.29443383
6160,0.2952421,0.29443988
6161,0.29524204,0.29448217
6162,0.295261,0.29439238
6163,0.2951852,0.29438362
6164,0.29515916,0.29433304
6165,0.29520074,0.29437473
6166,0.29521036,0.2943575
6167,0.29522416,0.29442424
6168,0.29523015,0.29439455
6169,0.29523385,0.29435024
6170,0.29517975,0.29435325
6171,0.2951692,0.2943702
6172,0.29520062,0.2943539
6173,0.29518226,0.29434168
6174,0.29517108,0.29436356
6175,0.29515684,0.29431218
6176,0.2951212,0.29436743
6177,0.29515967,0.2943275
6178,0.29511,0.2942812
6179,0.2951265,0.29433036
6180,0.29516992,0.29431507
6181,0.2950948,0.29423666
6182,0.2951765,0.29431972
6183,0.29512885,0.294253
6184,0.29506907,0.29424375
6185,0.29511276,0.29428494
6186,0.29509753,0.2942208
6187,0.29508734,0.29422954
6188,0.2951323,0.29419416
6189,0.29508695,0.2941729
6190,0.295049,0.29417184
6191,0.29509526,0.29424033
6192,0.29504904,0.29414836
6193,0.2950472,0.29416242
6194,0.29506364,0.29417786
6195,0.2950214,0.29416427
6196,0.29504648,0.2941428
6197,0.29503942,0.29414716
6198,0.2950329,0.2941689
6199,0.2950495,0.29414397
6200,0.29504502,0.29414487
6201,0.29507694,0.29419193
6202,0.2950426,0.294109
6203,0.29506037,0.2941198
6204,0.29495606,0.29404885
6205,0.2950013,0.2940803
6206,0.29498383,0.29405257
6207,0.29494792,0.2940602
6208,0.29492244,0.29398146
6209,0.29495522,0.2940263
6210,0.29494673,0.2940634
6211,0.29491144,0.2939959
6212,0.29492912,0.29401267
6213,0.29490528,0.29398295
6214,0.2949404,0.2940163
6215,0.29491487,0.29398355
6216,0.29488137,0.29398218
6217,0.29494986,0.2940385
6218,0.29492778,0.29402345
6219,0.29490623,0.29398447
6220,0.2949029,0.29392368
6221,0.2949023,0.29398078
6222,0.294963,0.2940228
6223,0.29491627,0.293975
6224,0.29492432,0.29392266
6225,0.294842,0.29389137
6226,0.2948893,0.2939651
6227,0.2948859,0.2939491
6228,0.29484043,0.29388022
6229,0.29482827,0.29385096
6230,0.2948607,0.2939168
6231,0.29482573,0.29385522
6232,0.29482353,0.29385656
6233,0.29483858,0.29382128
6234,0.29486609,0.2939413
6235,0.29482663,0.29384243
6236,0.2947859,0.29384017
6237,0.2948503,0.29385567
6238,0.2948433,0.29387614
6239,0.29481417,0.29383138
6240,0.29477054,0.2938007
6241,0.29481408,0.29385188
6242,0.29478613,0.2937889
6243,0.29482123,0.29379898
6244,0.29478976,0.29379988
6245,0.2947219,0.2937641
6246,0.29478723,0.2938003
6247,0.29470676,0.2937087
6248,0.2947343,0.29373172
6249,0.2948035,0.2937768
6250,0.2947249,0.2937383
6251,0.2947021,0.29371738
6252,0.2947454,0.29376164
6253,0.29475105,0.2937066
6254,0.2946937,0.2936754
6255,0.29469287,0.29368532
6256,0.29479128,0.29376888
6257,0.29474056,0.29367527
6258,0.2946947,0.29369307
6259,0.29475072,0.2936698
6260,0.29467982,0.29367134
6261,0.29469827,0.29363483
6262,0.29465875,0.2935628
6263,0.29466605,0.29367557
6264,0.29468226,0.29365447
6265,0.29462594,0.2935656
6266,0.29466534,0.29360947
6267,0.29469275,0.29356316
6268,0.29464313,0.2936049
6269,0.2946108,0.29360798
6270,0.29463157,0.29357228
6271,0.29463336,0.2935802
6272,0.29467604,0.29365423
6273,0.29467997,0.2935859
6274,0.29455507,0.2935238
6275,0.29463625,0.29354364
6276,0.29464287,0.2935366
6277,0.29458582,0.2935116
6278,0.29458508,0.293509
6279,0.2945954,0.2935211
6280,0.2945926,0.29350907
6281,0.29461634,0.29355717
6282,0.29458243,0.29346216
6283,0.2945569,0.29346225
6284,0.2945447,0.2934134
6285,0.29457298,0.29350254
6286,0.29456162,0.2934767
6287,0.2945429,0.29346052
6288,0.2945419,0.29343018
6289,0.29453048,0.29338917
6290,0.29450655,0.29340187
6291,0.29452583,0.29338482
6292,0.29453897,0.29343787
6293,0.29449275,0.29340544
6294,0.29460913,0.29346865
6295,0.29450196,0.293371
6296,0.29453665,0.29335615
6297,0.29445365,0.29332486
6298,0.29445422,0.2933422
6299,0.29440716,0.29331636
6300,0.29447547,0.29333895
6301,0.29449546,0.29330808
6302,0.2944898,0.2932903
6303,0.29444006,0.2933065
6304,0.29446593,0.2932913
6305,0.29444847,0.29331067
6306,0.29444405,0.29330888
6307,0.29448265,0.2933555
6308,0.29441202,0.29328808
6309,0.29440516,0.29325056
6310,0.2943894,0.29322615
6311,0.29446062,0.29329765
6312,0.2943977,0.29323572
6313,0.29440796,0.29325458
6314,0.2943456,0.29320866
6315,0.29430595,0.29317728
6316,0.29439616,0.29321846
6317,0.29435933,0.29316124
6318,0.29435185,0.29321265
6319,0.2943628,0.29318446
6320,0.29434717,0.29318273
6321,0.2944051,0.29318923
6322,0.29434675,0.2931697
6323,0.2943641,0.29316705
6324,0.29436147,0.29313424
6325,0.2943654,0.29315853
6326,0.29437697,0.29318056
6327,0.29432976,0.2931184
6328,0.29432282,0.29314527
6329,0.29432335,0.29314113
6330,0.2943251,0.29310712
6331,0.29431292,0.29310754
6332,0.29426646,0.29307538
6333,0.2943337,0.29314214
6334,0.2943564,0.2931393
6335,0.29430982,0.29307607
6336,0.29423898,0.29300034
6337,0.29429397,0.29306728
6338,0.2942625,0.2930462
6339,0.294258,0.29302418
6340,0.29426166,0.29305354
6341,0.2942239,0.2929843
6342,0.29420292,0.29300025
6343,0.29418963,0.29293883
6344,0.29426366,0.2929851
6345,0.29421553,0.29293975
6346,0.2941446,0.2929299
6347,0.29425523,0.2929978
6348,0.2941787,0.29292348
6349,0.29422796,0.2930542
6350,0.2942181,0.29295272
6351,0.29419544,0.29291016
6352,0.2941813,0.29288498
6353,0.29421923,0.292928
6354,0.29424235,0.29296485
6355,0.29415953,0.29288638
6356,0.29419106,0.29293647
6357,0.29417625,0.2928799
6358,0.29417083,0.29285315
6359,0.29415366,0.29290423
6360,0.29415557,0.29289424
6361,0.29421005,0.29284996
6362,0.29410172,0.29280078
6363,0.29413894,0.29283214
6364,0.2941984,0.2928781
6365,0.29408938,0.29285258
6366,0.29417554,0.29291832
6367,0.29407918,0.2927604
6368,0.29411256,0.29281428
6369,0.29413432,0.29279566
6370,0.29407698,0.29278
6371,0.29408744,0.292756
6372,0.29409787,0.29279992
6373,0.29414138,0.29284963
6374,0.29402667,0.2927023
6375,0.29408297,0.29274118
6376,0.29402038,0.29266235
6377,0.2940685,0.29273564
6378,0.2940685,0.29274318
6379,0.29406384,0.29271334
6380,0.2940256,0.29269582
6381,0.29403004,0.292665
6382,0.2939704,0.29265034
6383,0.29405072,0.29273617
6384,0.29402944,0.29271242
6385,0.29401818,0.2927306
6386,0.29401416,0.29274952
6387,0.29397902,0.292594
6388,0.29403633,0.29264697
6389,0.29391646,0.29255933
6390,0.2939732,0.2926212
6391,0.293952,0.29257318
6392,0.2939819,0.29260963
6393,0.29395744,0.29256457
6394,0.29398045,0.2925737
6395,0.29393557,0.29257333
6396,0.2939495,0.292605
6397,0.29394233,0.29257277
6398,0.2939574,0.2926124
6399,0.2939605,0.29256058
6400,0.29395902,0.29254198
6401,0.29393843,0.29250735
6402,0.29389212,0.2925254
6403,0.2939196,0.29244694
6404,0.29391286,0.29248163
6405,0.29396626,0.29255006
6406,0.29390496,0.292519
6407,0.29393348,0.2924901
6408,0.29387453,0.29240605
6409,0.29384565,0.29245716
6410,0.2938203,0.29241955
6411,0.29386032,0.29242986
6412,0.29384062,0.29241472
6413,0.29388165,0.2924564
6414,0.29386133,0.29241815
6415,0.29385793,0.2924403
6416,0.29383695,0.2924051
6417,0.2938206,0.29240492
6418,0.29379645,0.2923633
6419,0.2938649,0.29238772
6420,0.2938221,0.2924006
6421,0.2938557,0.29238704
6422,0.29386958,0.29245195
6423,0.2937751,0.29233804
6424,0.2938599,0.2923325
6425,0.2937919,0.29232946
6426,0.29377863,0.2923568
6427,0.29378042,0.29231498
6428,0.29377648,0.29230836
6429,0.29374284,0.29227322
6430,0.29374173,0.2922639
6431,0.29373965,0.2922534
6432,0.2937388,0.29226425
6433,0.2937443,0.29228732
6434,0.2937658,0.29228237
6435,0.29369602,0.2922503
6436,0.2937438,0.292259
6437,0.29369843,0.29220483
6438,0.29366204,0.2922109
6439,0.2937228,0.2922123
6440,0.29367414,0.29219177
6441,0.29372346,0.2922233
6442,0.29368383,0.29218787
6443,0.29365203,0.29214624
6444,0.29370642,0.2921943
6445,0.29367444,0.29214078
6446,0.29369634,0.29219353
6447,0.29369068,0.2922048
6448,0.2936512,0.29215312
6449,0.29361945,0.29210317
6450,0.29363883,0.29213077
6451,0.29365656,0.29208106
6452,0.29360014,0.2920915
6453,0.29361376,0.29206982
6454,0.29361427,0.29204726
6455,0.2935892,0.2920236
6456,0.29359773,0.29210967
6457,0.29362926,0.2920526
6458,0.29361686,0.29199168
6459,0.29360247,0.29204294
6460,0.29356313,0.29204828
6461,0.29356745,0.29206434
6462,0.29360616,0.29205522
6463,0.29360127,0.29204738
6464,0.29359347,0.29203823
6465,0.29355654,0.29197958
6466,0.29351398,0.29196718
6467,0.2935498,0.29200572
6468,0.29347396,0.29190937
6469,0.29352236,0.2919307
6470,0.2934901,0.29192597
6471,0.29351148,0.29193905
6472,0.2935314,0.29190496
6473,0.29347056,0.29186743
6474,0.2934961,0.29192165
6475,0.29347816,0.29187223
6476,0.2934948,0.2919263
6477,0.293517,0.29192364
6478,0.29354298,0.2919265
6479,0.2934782,0.2918249
6480,0.2934722,0.29190037
6481,0.2934654,0.29185987
6482,0.29345897,0.29181722
6483,0.2935011,0.29188472
6484,0.29345796,0.29182592
6485,0.29346243,0.2918431
6486,0.29340115,0.29176974
6487,0.29344413,0.29186085
6488,0.29341048,0.2917924
6489,0.29347628,0.29178175
6490,0.29346162,0.2917943
6491,0.2934333,0.29174483
6492,0.29339823,0.29172298
6493,0.29342034,0.29177353
6494,0.2933843,0.29171973
6495,0.29333925,0.29170778
6496,0.2934012,0.29173118
6497,0.29343867,0.29176253
6498,0.29341805,0.2917678
6499,0.2933696,0.2916724
6500,0.29333684,0.29166597
6501,0.2933377,0.29165447
6502,0.2932994,0.29162076
6503,0.293366,0.29164505
6504,0.2933621,0.29165378
6505,0.29330787,0.29165313
6506,0.29329896,0.29160392
6507,0.29329282,0.29159418
